"Fecha_Pago";"ID";"Pago";"Gastos";"Intereses";"Fecha_Inicio";"Deuda"
"2020-09-02 05:05:04";27031110;50,59;-34,66;0;"2020-08-19";50,59
"2020-09-24 11:05:27";27154537;27,32;0,08;22,79;"2020-09-19";50,11
"2020-09-24 11:05:27";27154538;75,89;0,13;0;"2020-09-19";75,89
"2020-09-24 11:05:27";27032091;32,52;0,12;27,13;"2020-09-20";59,65
"2020-10-01 10:10:32";27158464;6;0;0;"2020-09-25";716,1
"2020-09-18 10:32:14";27082903;501,46;4,57;22,54;"2020-09-01";528,57
"2020-09-26 05:05:34";27152622;0;0,12;53,97;"2020-09-21";53,97
"2020-10-01 12:03:51";27154267;182,4;-34,1;3,02;"2020-09-21";185,42
"2020-09-24 11:05:27";27154287;64,25;0,04;15,26;"2020-09-21";79,51
"2020-09-17 05:05:32";27083113;107,52;1,06;62,32;"2020-09-05";170,8
"2020-09-17 13:11:21";27082698;0,01;-35;0;"2020-03-22";59,39
"2020-10-01 12:03:51";27156319;39,81;0,04;0;"2020-09-22";39,81
"2020-09-18 10:32:14";27036704;11,41;0;0;"2020-07-01";11,41
"2020-09-27 05:05:30";27081876;0,55;0;0;"2020-08-09";36,55
"2020-09-27 05:05:30";27081876;1,6;0;0;"2020-08-09";36,55
"2020-09-27 05:05:30";27081876;1,95;0;0;"2020-08-09";36,55
"2020-09-27 05:05:30";27081876;1,95;0;0;"2020-08-09";36,55
"2020-09-27 05:05:30";27081876;1,95;0;0;"2020-08-09";36,55
"2020-09-27 05:05:30";27081876;1,95;0;0;"2020-08-09";36,55
"2020-09-27 05:05:30";27081876;1,95;0;0;"2020-08-09";36,55
"2020-09-27 05:05:30";27081876;1,95;0;0;"2020-08-09";36,55
"2020-09-27 05:05:30";27081876;1,95;0;0;"2020-08-09";36,55
"2020-09-27 05:05:30";27081876;3,9;0;0;"2020-08-09";36,55
"2020-09-27 05:05:30";27081876;3,9;0;0;"2020-08-09";36,55
"2020-09-27 05:05:30";27081876;6,05;0;0;"2020-08-09";36,55
"2020-09-27 05:05:30";27081876;6,9;0;0;"2020-08-09";36,55
"2020-10-01 12:03:51";27035721;102,14;0,17;1,69;"2020-09-25";103,83
"2020-10-01 10:10:32";27158406;49,55;0;0;"2020-09-25";49,55
"2020-10-02 13:25:30";27158437;50,82;0,01;0;"2020-09-25";50,82
"2020-10-01 10:10:32";27141552;0;0;8,22;"2020-09-10";8,22
"2020-10-01 10:10:32";27158427;39,75;0,08;15,45;"2020-09-25";55,2
"2020-10-02 13:25:30";27083706;211,86;-30,69;44,52;"2020-09-01";256,38
"2020-10-02 13:25:30";27083707;3,58;0,21;0;"2020-07-01";3,79
"2020-09-18 10:32:14";27036740;361,47;0;0;"2020-07-01";361,47
"2020-09-03 05:05:05";27036740;1045;0;0;"2020-07-01";361,47
"2020-10-02 13:25:30";27083717;4,25;0;0;"2020-08-07";20,8
"2020-10-02 13:25:30";27083717;6,1;0;0;"2020-08-07";20,8
"2020-10-02 13:25:30";27083717;10,45;0;0;"2020-08-07";20,8
"2020-10-02 13:25:30";27124445;290;0;0;"2020-07-19";1489,83
"2020-09-10 05:05:33";27121594;102,27;0;0;"2020-08-01";102,27
"2020-09-24 11:05:27";27125803;57,16;-34,37;27,63;"2020-09-01";84,79
"2020-09-24 11:05:27";27045268;52,03;0,07;0;"2020-08-30";52,03
"2020-10-01 12:03:51";27158436;159,85;0,49;100,5;"2020-09-25";260,84
"2020-10-02 13:25:30";27083708;0,01;-35;0;"2020-09-03";0,01
"2020-10-01 12:03:51";27083708;143,52;2,16;4,79;"2020-09-03";0,01
"2020-10-02 13:25:30";27158193;87,79;0,24;8,04;"2020-09-25";96,07
"2020-10-02 13:25:30";27080851;59,39;-33,07;0;"2020-08-04";119,79
"2020-10-02 13:25:30";27080851;59,4;-34,11;0;"2020-08-04";119,79
"2020-09-24 11:05:27";27082700;50,82;0,05;0;"2020-09-05";50,82
"2020-09-20 05:05:34";27131928;74,49;-34,53;1,23;"2020-09-06";75,72
"2020-10-01 12:03:51";27082904;19,86;-34,83;0;"2020-04-01";211,45
"2020-10-01 12:03:51";27082904;184,81;-30,21;2,09;"2020-04-01";211,45
"2020-09-11 05:05:31";27082904;162,88;5,67;4,17;"2020-04-01";209,8
"2020-09-11 05:05:31";27082904;176,67;-22,06;10,24;"2020-04-01";211,45
"2020-09-11 05:05:31";27082904;178,67;-24,46;8,24;"2020-04-01";211,45
"2020-09-11 05:05:31";27082904;180,7;-26,93;6,21;"2020-04-01";211,45
"2020-10-01 12:03:51";27125046;25,69;0,47;0;"2020-07-22";205,46
"2020-09-24 11:05:27";27125047;57,59;2,48;15,98;"2020-07-10";151,99
"2020-09-17 05:05:32";27140275;30;0;0;"2020-09-09";30
"2020-09-24 11:05:27";27140728;5;0,12;20,11;"2020-08-10";49,32
"2020-09-24 11:05:27";27140728;5;0,38;18,73;"2020-08-10";49,32
"2020-09-24 11:05:27";27140266;20;0,01;0;"2020-09-09";20
"2020-09-24 11:05:27";27153719;20;0,01;0;"2020-09-10";20
"2020-09-18 10:32:14";27146412;125,03;24,99;40,54;"2020-09-15";190,32
"2020-09-04 05:05:04";27022082;30;0;0;"2020-03-02";383,15
"2020-09-03 05:05:05";27022082;240;0;0;"2020-03-02";255,85
"2020-09-20 05:05:34";27144345;50,82;0;0;"2020-09-13";50,82
"2020-09-24 11:05:27";27122848;101,29;3,41;33,08;"2020-04-13";169,93
"2020-09-02 05:05:04";27036838;78,59;0,15;0;"2020-08-25";169,03
"2020-09-24 11:05:27";27143980;55,87;0,29;0,92;"2020-09-13";56,79
"2020-09-24 11:05:27";27154514;116,44;9,84;23,98;"2020-09-01";150,18
"2020-09-23 16:56:04";27148007;50,82;0;0;"2020-09-16";50,82
"2020-10-02 13:25:30";27038515;255,86;2,76;39,64;"2020-09-25";298,08
"2020-09-12 05:05:32";27099327;0;0,1;33,16;"2020-09-01";33,16
"2020-10-02 13:25:30";27126667;72,64;4,51;47,36;"2020-08-01";242,26
"2020-09-20 05:05:34";27144605;0;1,22;66,42;"2020-06-21";244,22
"2020-09-18 10:32:14";27144605;0;0;0;"2020-06-21";69,02
"2020-09-18 10:32:14";27144605;0;0;0;"2020-06-21";69,02
"2020-09-18 10:32:14";27144605;0;3,24;67,88;"2020-06-21";69,02
"2020-09-18 10:32:14";27144605;0;0;0;"2020-06-21";69,02
"2020-09-18 10:32:14";27144605;0;2,33;67,88;"2020-06-21";69,02
"2020-09-17 05:05:32";27141616;138,88;0,36;11,4;"2020-09-10";150,28
"2020-09-20 05:05:34";27132851;0;25,25;0;"2020-09-01";25,25
"2020-10-02 13:25:30";27144794;53,27;26,96;46,69;"2020-09-05";126,84
"2020-10-01 12:03:51";27132041;76,28;0;2,75;"2020-08-18";85,85
"2020-09-20 05:05:34";27132041;81,19;-33,56;4,09;"2020-08-18";85,85
"2020-09-11 05:05:31";27037393;41,22;0;0;"2020-01-12";41,22
"2020-09-24 11:05:27";27082472;5;0,06;2,18;"2020-09-01";7,23
"2020-09-17 05:05:32";27081849;0;0,91;71,71;"2020-08-05";144,09
"2020-09-17 05:05:32";27081849;0;0,22;71,71;"2020-08-05";144,09
"2020-09-24 11:05:27";27154292;84,42;-34,76;21,79;"2020-09-20";106,21
"2020-09-24 11:05:27";27153844;20;0;0;"2020-09-20";20
"2020-09-09 12:05:15";27030882;70,61;-34,38;3,56;"2020-08-20";74,59
"2020-10-02 13:25:30";27125457;330,3;0;0;"2020-08-07";330,3
"2020-10-01 12:03:51";27158377;110,95;0,25;20,19;"2020-09-25";131,39
"2020-10-02 13:25:30";27141879;79,24;-34,4;1,31;"2020-09-10";81,12
"2020-10-02 13:25:30";27140192;215,52;-33,45;3,57;"2020-09-09";219,09
"2020-09-27 05:05:30";27083279;142,38;-31,73;39,7;"2020-08-25";182,59
"2020-10-01 12:03:51";27081023;14,77;0,52;0;"2020-03-25";138,91
"2020-09-26 05:05:34";27124647;97,84;0;0;"2020-07-28";97,84
"2020-10-02 13:25:30";27161546;59,4;0,05;0;"2020-09-27";59,4
"2020-09-12 05:05:32";27083678;125,99;-34,72;0;"2020-09-01";125,99
"2020-10-01 12:03:51";27125856;100,89;-34,08;81,18;"2020-09-01";182,07
"2020-09-03 05:05:05";27044825;52,03;0;0;"2020-08-31";52,03
"2020-10-02 13:25:30";27124451;66,35;0;0;"2017-09-02";847,19
"2020-09-23 17:33:18";27124451;10;0;0;"2017-09-02";913,54
"2020-10-01 12:03:51";27081847;50,82;0,03;0;"2020-09-03";50,82
"2020-10-02 13:25:30";27158418;29;0,13;41,15;"2020-09-25";70,28
"2020-10-01 12:03:51";27158100;59,29;0,12;0;"2020-09-24";59,29
"2020-09-12 05:05:32";27094337;35,3;0,1;1,78;"2020-09-06";37,08
"2020-09-27 05:05:30";27099322;386,71;-31,18;142,53;"2020-09-01";529,24
"2020-09-17 05:05:32";27142449;128,77;0,59;26,91;"2020-09-10";156,07
"2020-09-12 05:05:32";27137118;178,41;0,4;0;"2020-09-07";178,41
"2020-10-01 12:03:51";27081025;112,12;5,85;26,36;"2020-09-05";144,33
"2020-10-01 12:03:51";27039134;43,78;0,1;10,19;"2020-09-25";53,97
"2020-09-27 05:05:30";27124326;500;0;0;"2020-07-15";1405,91
"2020-09-26 05:05:34";27124326;35;0;0;"2020-07-15";1437,63
"2020-09-24 11:05:27";27124326;744,08;0;0;"2020-07-15";1359,52
"2020-09-24 11:05:27";27081230;2;0,04;0;"2020-08-25";2,04
"2020-09-24 11:05:27";27153919;53,72;1,89;50,27;"2020-08-25";105,81
"2020-09-24 11:05:27";27141593;52,51;0,38;0;"2020-09-10";52,51
"2020-10-01 12:03:51";27140225;50,82;0;0;"2020-09-09";50,82
"2020-09-12 05:05:32";27082054;216,26;-31,17;10,9;"2020-08-10";229,71
"2020-09-17 05:05:32";27082548;71,52;0,35;0;"2020-07-01";71,84
"2020-09-24 11:05:27";27141801;91,89;-33,83;82,29;"2020-09-10";174,18
"2020-09-24 11:05:27";27081633;69,86;-33,66;42,29;"2020-08-25";112,39
"2020-09-23 17:33:18";27147968;52,98;0;0;"2020-08-18";50,46
"2020-09-24 11:05:27";27140749;0;0,58;13,68;"2020-07-11";41,98
"2020-09-24 11:05:27";27140749;0;0,34;13,68;"2020-07-11";41,98
"2020-09-24 11:05:27";27140749;0;0,1;13,68;"2020-07-11";41,98
"2020-09-24 11:05:27";27143785;105,9;-34,38;5,34;"2020-09-12";111,24
"2020-10-02 13:25:30";27161557;34,37;0,23;0;"2020-09-15";34,59
"2020-10-02 13:25:30";27083679;12,16;0,14;0;"2020-08-01";12,3
"2020-09-24 11:05:27";27147969;20;0,01;0;"2020-09-13";20
"2020-10-02 13:25:30";27144847;219,83;-32,96;7,33;"2020-09-13";227,16
"2020-10-02 13:25:30";27158419;159,26;0,35;6,68;"2020-09-25";165,94
"2020-09-23 16:56:04";27144483;0,01;0;0;"2020-09-14";0,01
"2020-09-18 10:32:14";27144483;50,81;0,01;0;"2020-09-14";0,01
"2020-10-01 12:03:51";27083074;20,69;0,19;29,31;"2020-09-05";50,19
"2020-09-17 05:05:32";27120185;356,11;-29,72;44,8;"2020-08-24";402,28
"2020-09-24 11:05:27";27146181;70,61;-34,71;3,56;"2020-09-15";74,17
"2020-10-01 12:03:51";27082056;59,98;1,62;35,82;"2020-08-01";97,42
"2020-10-02 13:25:30";27122209;5;0,75;13,41;"2020-07-29";69,46
"2020-09-23 16:56:04";27147994;44,05;0,18;8,3;"2020-09-16";52,35
"2020-10-02 13:25:30";27081496;17,48;-34,69;0;"2020-08-16";461,56
"2020-10-02 13:25:30";27081496;355,91;3,32;99,25;"2020-08-16";0,01
"2020-10-01 10:10:32";27081028;0,01;-30,05;0;"2020-09-05";0,01
"2020-09-24 11:05:27";27081028;196,06;0,01;0;"2020-09-05";0,01
"2020-09-12 05:05:32";27081028;207,99;0,01;7;"2020-09-05";196,07
"2020-09-10 05:05:33";27081220;96;0,38;54;"2020-09-05";150,28
"2020-09-17 05:05:32";27083683;53,49;1,27;64,79;"2020-09-05";66,45
"2020-09-23 17:33:18";27147995;69,91;0,24;0;"2020-09-17";69,91
"2020-10-01 12:03:51";27094899;99,09;0,89;59,46;"2020-08-01";298,25
"2020-10-01 12:03:51";27094899;102,28;0,52;36,01;"2020-08-01";298,25
"2020-09-23 17:33:18";27083284;119,33;-34,84;0;"2020-08-07";331,8
"2020-09-23 17:33:18";27083284;149,23;0;63,24;"2020-08-07";331,8
"2020-09-20 05:05:34";27083284;28,68;3,29;64,46;"2020-08-07";331,8
"2020-09-12 05:05:32";27083915;444,41;0,48;2,23;"2020-09-05";446,64
"2020-10-01 12:03:51";27158178;214,9;0,53;65,66;"2020-09-25";281,09
"2020-10-01 10:10:32";27156322;264,77;-33,88;13,35;"2020-09-22";278,12
"2020-09-17 13:11:21";27125653;47,61;0;0;"2020-02-28";47,61
"2020-09-17 05:05:32";27125653;29,69;0;0;"2020-02-28";47,61
"2020-09-12 05:05:32";27125653;37,29;0;0;"2020-02-28";126,25
"2020-09-11 05:05:31";27125653;22,48;0;0;"2020-02-28";163,54
"2020-09-18 10:32:14";27083720;84,34;202,32;34,83;"2020-07-08";343,64
"2020-09-03 05:05:05";27044831;1,42;0;0;"2020-08-30";207,27
"2020-09-03 05:05:05";27044831;198,76;5,85;1,24;"2020-08-30";207,27
"2020-09-03 05:05:05";27035703;161,06;0,62;0;"2020-08-25";161,68
"2020-10-01 10:10:32";27158413;0;0,04;27,7;"2020-09-25";27,7
"2020-09-27 05:05:30";27083297;50,9;0,5;2,08;"2020-09-01";11,46
"2020-10-01 12:03:51";27158430;102,58;-34,85;7,13;"2020-09-25";109,71
"2020-09-10 05:05:33";27083298;0;0,07;13,86;"2020-08-30";13,86
"2020-09-17 05:05:32";27082907;8,79;0,02;0;"2020-09-05";8,81
"2020-10-01 12:03:51";27158420;123,98;0,35;60,41;"2020-09-25";184,74
"2020-09-24 11:05:27";27080853;12,68;0,22;3,6;"2020-09-01";16,49
"2020-10-01 12:03:51";27083118;3,3;0;0;"2020-07-09";139,52
"2020-10-01 12:03:51";27083118;3,52;0;0;"2020-07-09";139,52
"2020-10-01 12:03:51";27083118;3,52;0;0;"2020-07-09";139,52
"2020-10-01 12:03:51";27083118;7,04;0;0;"2020-07-09";139,52
"2020-10-01 12:03:51";27083118;11,27;0;0;"2020-07-09";139,52
"2020-10-01 12:03:51";27083118;11,65;0;0;"2020-07-09";139,52
"2020-10-01 12:03:51";27083118;12,12;0;0;"2020-07-09";139,52
"2020-10-01 12:03:51";27083118;12,5;0;0;"2020-07-09";139,52
"2020-10-01 12:03:51";27083118;12,69;0;0;"2020-07-09";139,52
"2020-10-01 12:03:51";27083118;12,69;0;0;"2020-07-09";139,52
"2020-09-24 11:05:27";27081255;5;0,61;33,43;"2020-07-10";87,75
"2020-09-24 11:05:27";27081255;5;0,06;2,1;"2020-07-10";87,75
"2020-09-24 11:05:27";27081255;5;0,2;36,39;"2020-07-10";87,75
"2020-10-02 13:25:30";27082905;31,11;0,51;16,04;"2020-09-01";47,15
"2020-10-02 13:25:30";27083508;3,75;0,01;0;"2020-07-25";3,76
"2020-09-27 05:05:30";27083508;52,57;0,39;0;"2020-07-25";3,75
"2020-09-27 05:05:30";27083508;118,76;0;28,28;"2020-07-25";3,75
"2020-10-01 10:10:32";27158591;51,05;0,08;8,67;"2020-09-25";59,72
"2020-09-23 16:56:04";27142412;53,66;0,55;26,77;"2020-09-10";80,88
"2020-09-10 05:05:33";27083311;59,39;1,07;0;"2020-08-07";119,79
"2020-09-10 05:05:33";27083311;59,4;0,03;0;"2020-08-07";119,79
"2020-10-02 13:25:30";27112417;151,01;-32,83;54,35;"2020-09-01";205,36
"2020-10-01 12:03:51";27139685;1,33;-34,99;0;"2020-08-09";75,49
"2020-10-01 12:03:51";27139685;69,45;0,21;4,71;"2020-08-09";75,49
"2020-09-11 05:05:31";27082906;165,17;351,22;41,28;"2020-03-06";1576,26
"2020-09-11 05:05:31";27069676;124,82;187,75;40,86;"2020-09-07";374,21
"2020-09-23 16:56:04";27132608;28,73;-34,94;0;"2020-07-21";1293,69
"2020-09-23 16:56:04";27132608;195,37;-29,68;0;"2020-07-21";1293,69
"2020-09-23 16:56:04";27132608;221,32;1,14;16,95;"2020-07-21";1293,69
"2020-09-23 16:56:04";27132608;238,04;-20,74;28,95;"2020-07-21";1293,69
"2020-09-23 16:56:04";27132608;241,98;-25,01;25,02;"2020-07-21";1293,69
"2020-09-23 16:56:04";27132608;245,97;-29,44;21,02;"2020-07-21";1293,69
"2020-09-24 11:05:27";27143981;86,82;-34,43;5,89;"2020-09-11";92,71
"2020-09-23 16:56:04";27083513;0,11;0,48;0,52;"2020-08-01";125,11
"2020-09-23 16:56:04";27083513;20;0,81;44,99;"2020-08-01";125,11
"2020-09-23 16:56:04";27083513;58,35;0;0;"2020-08-01";125,11
"2020-09-24 11:05:27";27144108;50,82;0,03;0;"2020-09-13";50,82
"2020-09-23 16:56:04";27098936;81,92;214,29;34,97;"2020-09-07";334,82
"2020-09-20 05:05:34";27126054;42,3;1,8;18,78;"2020-08-01";66,31
"2020-10-01 10:10:32";27146430;0,01;-35;0;"2020-09-15";0,01
"2020-09-23 16:56:04";27146430;144,15;0,63;7,27;"2020-09-15";0,01
"2020-10-01 12:03:51";27083710;84,92;220,38;35,18;"2020-08-07";680,18
"2020-10-01 12:03:51";27083710;85,21;209,32;34,89;"2020-08-07";680,18
"2020-10-01 12:03:51";27124242;120,04;0,96;25,78;"2020-09-01";146,78
"2020-10-02 13:25:30";27145997;2,62;0;0;"2020-09-14";12,23
"2020-10-02 13:25:30";27145997;2,62;0;0;"2020-09-14";12,23
"2020-10-02 13:25:30";27145997;3,21;0;0;"2020-09-14";12,23
"2020-10-02 13:25:30";27145997;3,78;0;0;"2020-09-14";12,23
"2020-09-17 05:05:32";27131175;68,64;208;34,73;"2020-07-08";624,5
"2020-10-01 12:03:51";27156557;0,23;-35;0;"2020-09-22";0,23
"2020-10-01 10:10:32";27156557;105,02;0,46;97,56;"2020-09-22";0,23
"2020-09-27 05:05:30";27153698;23,35;0,14;7;"2020-09-19";30,35
"2020-10-01 12:03:51";27153758;0;2,48;113,16;"2020-08-20";228,23
"2020-10-01 12:03:51";27153758;0;0,51;113,16;"2020-08-20";228,23
"2020-09-24 11:05:27";27154308;72,43;0,24;67,15;"2020-09-21";139,58
"2020-09-11 05:05:31";27083914;60,98;203,45;43,54;"2020-09-07";328,39
"2020-09-26 05:05:34";27083929;85,67;269,46;46,92;"2020-07-24";359,97
"2020-09-26 05:05:34";27083929;85,95;269,46;46,64;"2020-07-24";359,97
"2020-09-26 05:05:34";27083929;87,68;241,53;44,91;"2020-07-24";359,97
"2020-09-26 05:05:34";27083929;87,97;234,27;44,62;"2020-07-24";359,97
"2020-09-26 05:05:34";27083929;88,26;229,8;44,33;"2020-07-24";359,97
"2020-09-26 05:05:34";27083929;88,56;222,35;44,03;"2020-07-24";359,97
"2020-09-23 16:56:04";27108665;132,58;278,88;39,94;"2020-09-07";918,61
"2020-09-14 17:47:18";27099930;185,79;1,05;0;"2020-09-01";186,72
"2020-09-02 05:05:04";27030748;108,83;0;0;"2020-08-20";318,83
"2020-09-02 05:05:04";27030748;210;0;0;"2020-08-20";318,83
"2020-09-27 05:05:30";27083313;9;0,26;9,08;"2020-09-01";18,33
"2020-09-20 05:05:34";27082702;123,72;204,34;56,6;"2020-09-07";384,66
"2020-09-05 05:05:06";27038387;40,68;0;0;"2020-01-17";40,68
"2020-09-17 05:05:32";27083916;34,64;0,12;0;"2020-08-01";34,72
"2020-09-14 17:47:18";27083916;34,01;0,38;1,16;"2020-08-01";34,64
"2020-09-14 17:47:18";27083916;74,19;27,45;2,81;"2020-08-01";34,72
"2020-09-06 05:05:04";27052554;64,07;0,07;0;"2020-09-01";64,07
"2020-09-23 17:33:18";27085631;217,65;0;0;"2020-07-29";210,61
"2020-09-10 05:05:33";27085393;0;4,11;26,31;"2020-08-01";338,37
"2020-10-02 13:25:30";27083871;49,05;1,1;20,95;"2020-09-05";71,05
"2020-09-03 05:05:05";27031786;47,8;0;0;"2020-01-12";47,8
"2020-09-24 11:05:27";27086254;99,47;8,78;76,13;"2020-09-01";184,26
"2020-09-12 05:05:32";27086256;116,28;0,47;0;"2020-09-01";116,7
"2020-09-23 16:56:04";27085413;198;0;0;"2020-08-31";198
"2020-09-20 05:05:34";27146485;5;0,04;32,25;"2020-09-15";37,28
"2020-09-24 11:05:27";27038623;120,59;2,92;40,34;"2020-08-25";163,75
"2020-09-09 12:05:15";27037877;32,61;0;0;"2020-02-19";77,61
"2020-10-06 18:05:54";27141988;31,57;0,29;5,36;"2020-09-10";50,27
"2020-09-23 17:33:18";27086040;77,73;0;0;"2019-10-12";944,57
"2020-10-01 12:03:51";27156313;7,34;12,57;6,81;"2020-03-25";493,38
"2020-10-01 12:03:51";27156313;48,49;2,5;0;"2020-03-25";493,38
"2020-09-24 11:05:27";27082448;5;0,15;13,37;"2020-09-01";18,51
"2020-10-01 12:03:51";27084985;136,1;0;0;"2020-02-04";136,1
"2020-09-27 05:05:30";27082664;0;0,32;8,84;"2020-08-05";26,16
"2020-09-24 11:05:27";27082447;200;5,6;0;"2020-09-01";205,47
"2020-10-01 10:10:32";27158411;86,69;0,13;20,11;"2020-09-25";106,8
"2020-10-01 12:03:51";27085409;1726,62;0;0;"2020-06-25";1726,62
"2020-09-17 13:11:21";27085408;50,38;0;0;"2020-01-01";50,38
"2020-09-23 16:56:04";27086674;154,8;-34,47;0;"2020-04-01";154,89
"2020-09-18 10:32:14";27086674;23,21;1,7;23,62;"2020-04-01";154,8
"2020-09-17 05:05:32";27086674;6,61;-34,88;0;"2020-04-01";154,89
"2020-09-17 05:05:32";27086674;173,63;-19,49;28;"2020-04-01";154,89
"2020-09-17 05:05:32";27086674;174,71;-23;26,92;"2020-04-01";154,89
"2020-09-17 05:05:32";27086674;175,8;-26,39;25,83;"2020-04-01";154,89
"2020-09-17 05:05:32";27086674;176,9;-29,9;24,73;"2020-04-01";154,89
"2020-09-09 12:05:15";27052916;51,68;0,13;26,19;"2020-09-01";77,87
"2020-09-18 10:32:14";27086887;830,69;-22,01;6,95;"2020-09-01";837,64
"2020-10-01 12:03:51";27080801;1,71;0;0;"2020-09-01";45,64
"2020-10-01 12:03:51";27080801;1,71;0;0;"2020-09-01";45,64
"2020-10-01 12:03:51";27080801;1,71;0;0;"2020-09-01";45,64
"2020-10-01 12:03:51";27080801;1,71;0;0;"2020-09-01";45,64
"2020-10-01 12:03:51";27080801;1,71;0;0;"2020-09-01";45,64
"2020-10-01 12:03:51";27080801;36,86;0,28;0;"2020-09-01";45,64
"2020-09-09 12:05:15";27053298;171,22;0,75;24,27;"2020-09-01";196,13
"2020-09-17 05:05:32";27086275;206,42;136,03;2,64;"2020-01-05";1071,61
"2020-09-12 05:05:32";27045058;0;4,88;0;"2020-03-01";2886,2
"2020-09-24 11:05:27";27086471;14,03;0,39;35,58;"2020-03-01";3070,15
"2020-09-18 10:32:14";27086471;0;3,29;11,71;"2020-03-01";3106,52
"2020-10-02 13:25:30";27086696;0,75;0,01;0;"2020-07-01";39,73
"2020-10-02 13:25:30";27086696;38,53;0,71;0;"2020-07-01";39,73
"2020-09-14 17:47:18";27086892;172,46;65,96;73,07;"2020-02-01";4273,75
"2020-09-14 17:47:18";27086892;274,23;-13,28;0;"2020-02-01";5896,57
"2020-10-02 13:25:30";27081872;25,39;0;0;"2020-09-06";25,39
"2020-09-24 11:05:27";27153824;570,85;0;0;"2020-09-12";570,85
"2020-09-17 05:05:32";27123711;22,03;0,22;2,97;"2020-09-01";25,2
"2020-09-24 11:05:27";27148004;275,06;0;0;"2020-09-14";275,06
"2020-09-17 05:05:32";27083908;70,82;4,67;1,92;"2020-09-01";77,36
"2020-09-24 11:05:27";27081041;31,95;0;0;"2020-09-06";31,95
"2020-09-20 05:05:34";27123774;1349,45;0;0;"2020-06-06";1349,45
"2020-09-12 05:05:32";27126194;96,8;0;0;"2016-07-01";389,24
"2020-10-02 13:25:30";27125184;36,47;3,4;20,78;"2020-07-01";164,41
"2020-09-24 11:05:27";27038703;216,62;0;0;"2020-08-26";216,62
"2020-10-02 13:25:30";27126606;0;0;16,11;"2020-09-01";16,11
"2020-09-17 13:11:21";27124176;300;0;0;"2020-06-23";888,05
"2020-09-17 05:05:32";27124176;130,1;0;0;"2020-06-23";1188,05
"2020-09-26 05:05:34";27153798;273,57;0;0;"2018-10-12";273,57
"2020-10-02 13:25:30";27162375;363,57;0;0;"2020-09-28";363,57
"2020-09-27 05:05:30";27144764;502,8;0;0;"2020-09-14";502,8
"2020-09-20 05:05:34";27124188;50,52;0,26;3,51;"2020-09-01";54,03
"2020-10-02 13:25:30";27153922;220;0;0;"2020-08-19";201,19
"2020-10-02 13:25:30";27073591;290;21,01;0;"2020-09-01";310,85
"2020-10-02 13:25:30";27161543;2,05;0;0;"2020-09-24";4,55
"2020-10-02 13:25:30";27161543;2,5;0;0;"2020-09-24";4,55
"2020-09-10 05:05:33";27124790;33,52;0,27;20,11;"2020-08-01";99,61
"2020-09-10 05:05:33";27124790;34,6;1,09;10,08;"2020-08-01";99,61
"2020-09-24 11:05:27";27125409;143,67;1,91;49,11;"2020-09-01";194,6
"2020-09-05 05:05:06";27022370;2;0;0;"2020-03-02";1350,25
"2020-09-17 05:05:32";27126603;744,13;51,52;10,87;"2020-09-01";806,52
"2020-09-06 05:05:04";27052809;191,81;0,36;0;"2020-09-01";192,05
"2020-09-06 05:05:04";27031571;1052,25;0;0;"2017-11-17";614,79
"2020-09-23 05:05:32";27081254;43,99;0,6;1,6;"2020-09-01";46,1
"2020-10-01 10:10:32";27125195;52,46;-34,44;12,03;"2020-09-01";64,49
"2020-09-18 10:32:14";27113196;39,13;5,47;5,4;"2020-02-01";626,91
"2020-09-23 17:33:18";27112614;108,04;-12,22;44,41;"2020-01-01";1481,82
"2020-09-23 17:33:18";27112614;109,82;-14,87;42,63;"2020-01-01";1481,82
"2020-09-23 17:33:18";27112614;111,64;-17,35;40,81;"2020-01-01";1481,82
"2020-09-23 17:33:18";27112614;113,48;-20,01;38,97;"2020-01-01";1481,82
"2020-09-23 17:33:18";27112614;115,36;-22,58;37,09;"2020-01-01";1481,82
"2020-09-23 17:33:18";27112614;117,27;-25,23;35,18;"2020-01-01";1481,82
"2020-09-23 17:33:18";27112614;119,22;-27,8;33,24;"2020-01-01";1481,82
"2020-09-23 17:33:18";27112614;121,18;-30,45;31,27;"2020-01-01";1481,82
"2020-09-23 17:33:18";27112614;123,18;-33,11;29,27;"2020-01-01";1481,82
"2020-10-02 13:25:30";27044613;50,36;0;0;"2020-08-09";50,36
"2020-10-02 13:25:30";27144287;0,85;0;0;"2020-09-11";2,56
"2020-10-02 13:25:30";27144287;1,71;0;0;"2020-09-11";2,56
"2020-10-02 13:25:30";27105368;519,69;0;0;"2020-07-16";519,69
"2020-10-01 12:03:51";27105368;664,81;0;0;"2020-07-16";519,69
"2020-09-24 11:05:27";27111345;75,85;0,85;0;"2020-09-01";76,66
"2020-09-12 05:05:32";27112418;0;2,97;27,56;"2020-08-01";263,13
"2020-09-18 10:32:14";27144721;5,73;0;0;"2020-09-12";18,63
"2020-09-18 10:32:14";27144721;12,9;0;0;"2020-09-12";18,63
"2020-10-02 13:25:30";27110752;35,32;0,74;12,4;"2020-08-01";52,28
"2020-10-02 13:25:30";27110752;37,08;1,54;12,92;"2020-08-01";52,28
"2020-09-03 05:05:05";27038282;509,96;0;0;"2020-07-03";509,96
"2020-09-14 17:47:18";27111969;0,01;-35;0;"2020-09-01";0,01
